timestamp,iaq,eco2_ppm,hum_rel,temp_c,temp_out,hum_out,uv_kategorie,uv_raw,uv_api
2025-06-05T11:18:38,132.27,900.88,58.46,21.77,24.5,41.4,1.0,29,4.96
2025-06-05T11:24:07,11.39,77.93,58.43,21.79,24.0,43.3,0.0,17,5.78
2025-06-05T11:29:07,122.32,838.71,58.44,21.79,24.9,41.1,0.0,4,5.78
2025-06-05T11:34:38,116.62,802.72,58.45,21.79,24.8,40.7,0.0,0,5.78
2025-06-05T11:40:09,115.5,794.43,58.42,21.8,24.5,41.5,2.0,59,5.78
2025-06-05T11:45:37,116.04,796.17,58.41,21.82,24.8,41.3,0.0,0,5.78
2025-06-05T11:50:38,63.52,440.46,58.41,21.82,25.6,39.6,0.0,0,6.4
2025-06-05T11:56:08,48.79,337.39,58.4,21.82,25.4,39.2,0.0,0,6.4
2025-06-05T12:01:37,106.09,733.86,58.39,21.82,24.4,40.7,0.0,0,6.4
2025-06-05T12:06:37,105.05,726.46,58.33,21.84,24.0,41.1,0.0,0,6.4
2025-06-05T12:12:08,101.28,702.72,58.31,21.84,23.7,41.2,2.0,64,6.4
2025-06-05T12:17:38,103.14,712.45,58.31,21.85,24.7,41.2,2.0,64,6.4
2025-06-05T12:22:39,21.06,144.88,58.33,21.84,25.1,38.5,0.0,0,7.02
2025-06-05T12:27:39,81.01,560.02,58.35,21.85,24.5,40.0,0.0,0,7.02
2025-06-05T12:33:07,100.33,693.37,58.46,21.86,24.6,40.2,0.0,0,7.02
2025-06-05T12:38:07,110.52,752.01,58.65,21.91,24.6,40.5,0.0,1,7.02
2025-06-05T12:43:38,130.11,865.33,58.67,22.0,24.5,40.5,0.0,1,7.02
2025-06-05T12:49:07,133.9,876.42,58.66,22.06,25.4,40.5,0.0,1,7.62
2025-06-05T12:54:07,16.39,105.99,58.74,22.11,25.4,40.5,0.0,1,7.62
2025-06-05T12:59:38,158.93,1029.77,58.43,22.18,24.7,38.1,0.0,0,7.62
2025-06-05T13:05:08,158.32,1024.06,58.24,22.24,23.7,40.1,0.0,0,7.62
2025-06-05T13:10:37,155.24,1004.07,58.09,22.29,23.3,40.1,0.0,0,7.62
2025-06-05T13:15:37,151.91,982.77,57.96,22.33,23.3,40.1,0.0,0,7.62
2025-06-05T13:20:37,90.32,583.95,57.89,22.36,23.0,41.6,0.0,0,7.82
2025-06-05T13:25:37,60.28,389.31,57.92,22.39,23.3,40.8,0.0,0,7.82
2025-06-05T13:31:08,145.89,944.26,57.89,22.41,23.8,40.3,0.0,0,7.82
2025-06-05T13:36:39,144.83,936.28,57.82,22.45,24.0,39.8,0.0,0,7.82
2025-06-05T13:42:07,142.85,923.02,57.76,22.48,23.5,39.8,0.0,0,7.82
2025-06-05T13:47:07,143.54,925.17,57.68,22.51,23.5,39.8,0.0,0,7.82
2025-06-05T13:52:08,43.24,278.26,57.65,22.54,23.5,39.8,0.0,0,7.82
2025-06-05T13:57:08,103.22,661.85,57.61,22.56,25.1,39.8,0.0,0,7.82
2025-06-05T14:02:38,145.3,931.63,57.61,22.57,25.6,37.1,0.0,0,7.82
2025-06-05T14:08:07,145.5,930.86,57.6,22.57,24.6,37.1,0.0,0,7.82
2025-06-05T14:13:07,142.07,909.67,57.6,22.58,24.1,39.1,0.0,0,7.82
2025-06-05T14:18:37,141.12,902.61,57.57,22.59,23.7,40.2,0.0,0,7.82
2025-06-05T14:23:38,0.0,0.0,57.61,22.59,23.7,40.2,0.0,0,7.42
2025-06-05T14:28:38,0.0,0.0,57.62,22.58,24.5,39.2,0.0,0,7.42
2025-06-05T14:34:09,0.0,0.0,57.63,22.58,23.8,39.2,0.0,0,7.42
2025-06-05T14:39:37,0.0,0.0,57.6,22.58,22.9,42.4,0.0,0,7.42
2025-06-05T14:44:37,0.0,0.0,57.53,22.58,22.5,43.8,0.0,0,7.42
2025-06-05T14:49:38,0.0,0.0,57.52,22.58,22.2,44.2,0.0,0,7.02
2025-06-05T14:54:38,0.0,0.0,57.41,22.58,22.7,45.2,0.0,0,7.02
2025-06-05T15:00:08,0.0,0.0,57.4,22.58,22.4,43.9,0.0,0,7.02
2025-06-05T15:05:37,0.0,0.0,57.36,22.58,22.5,44.3,0.0,0,7.02
2025-06-05T15:10:37,0.0,0.0,57.37,22.58,22.6,45.8,0.0,0,7.02
2025-06-05T15:16:07,0.0,0.0,57.48,22.59,22.6,45.8,0.0,0,7.02
2025-06-05T15:21:08,0.0,0.0,57.5,22.61,22.7,45.2,0.0,0,6.4
2025-06-05T15:26:08,0.0,0.0,57.56,22.62,22.9,46.4,0.0,0,6.4
2025-06-05T15:31:39,0.0,0.0,57.52,22.64,23.4,44.6,0.0,1,6.4
2025-06-05T15:37:07,0.0,0.0,57.58,22.65,23.9,43.6,0.0,0,6.4
2025-06-05T15:42:07,0.0,0.0,57.69,22.66,24.4,42.2,0.0,0,6.4
2025-06-05T15:47:38,0.0,0.0,57.69,22.66,23.9,43.4,0.0,0,6.4
2025-06-05T15:52:38,0.0,0.0,57.76,22.66,23.9,43.4,0.0,0,5.78
2025-06-05T15:57:38,0.0,0.0,57.75,22.68,23.6,43.8,0.0,0,5.78
2025-06-05T16:03:07,0.0,0.0,57.76,22.73,24.1,43.8,0.0,0,5.78
2025-06-05T16:08:07,0.0,0.0,57.84,22.77,25.2,42.1,0.0,0,5.78
2025-06-05T16:13:37,0.0,0.0,57.82,22.8,25.5,42.1,0.0,0,5.78
2025-06-05T16:19:08,0.0,0.0,58.15,22.8,25.5,42.1,0.0,0,4.75
2025-06-05T16:24:37,0.0,0.0,58.24,22.8,25.5,42.1,0.0,0,4.75
2025-06-05T16:29:37,0.0,0.0,58.13,22.79,23.8,42.6,0.0,0,4.75
2025-06-05T16:35:08,0.0,0.0,58.23,22.79,23.7,42.6,0.0,0,4.75
2025-06-05T16:40:38,0.0,0.0,58.14,22.78,23.4,42.6,0.0,0,4.75
2025-06-05T16:46:07,0.0,0.0,58.03,22.78,23.2,43.6,0.0,0,4.75
2025-06-05T16:51:07,0.0,0.0,58.02,22.77,22.8,43.6,0.0,0,3.95
2025-06-05T16:56:38,0.0,0.0,56.56,22.72,22.5,45.7,0.0,0,3.95
2025-06-05T17:02:09,0.0,0.0,55.59,22.66,22.3,45.7,0.0,0,3.95
2025-06-05T17:07:37,0.0,0.0,55.33,22.64,23.7,46.1,0.0,0,3.95
2025-06-05T17:12:37,0.0,0.0,55.29,22.63,23.2,46.1,0.0,0,3.95
2025-06-05T17:18:08,5.7,93.56,55.28,22.65,22.7,48.0,0.0,0,3.95
2025-06-05T17:23:08,5.39,100.9,55.17,22.66,22.6,47.9,0.0,0,3.21
2025-06-05T17:28:08,21.41,403.41,55.09,22.66,22.4,48.5,0.0,0,3.21
2025-06-05T17:33:37,32.39,517.94,55.12,22.65,22.5,48.5,0.0,0,3.21
2025-06-05T17:38:37,47.79,555.19,55.63,22.69,22.9,48.5,0.0,0,3.21
2025-06-05T17:44:08,55.94,574.73,55.82,22.72,23.4,45.2,0.0,0,3.21
2025-06-05T17:49:08,65.06,596.52,56.54,22.75,23.7,44.8,0.0,0,2.38
2025-06-05T17:54:08,0.0,0.0,56.88,22.76,23.8,44.2,0.0,0,2.38
2025-06-05T17:59:39,71.24,611.1,56.98,22.74,23.4,45.2,0.0,0,2.38
2025-06-05T18:05:07,72.52,613.84,56.96,22.74,23.4,45.2,0.0,0,2.38
2025-06-05T18:10:07,73.42,615.66,57.0,22.74,22.7,45.5,0.0,0,2.38
2025-06-05T18:15:38,78.85,628.28,57.09,22.75,22.1,46.1,0.0,0,2.38
2025-06-05T18:20:38,57.24,444.47,57.18,22.74,22.1,46.1,0.0,0,1.67
2025-06-05T18:25:38,27.19,196.75,57.24,22.77,21.9,46.5,0.0,0,1.67
2025-06-05T18:31:07,95.01,669.21,57.35,22.77,21.8,46.5,0.0,0,1.67
2025-06-05T18:36:07,100.58,696.46,57.33,22.77,21.6,47.0,0.0,0,1.67
2025-06-05T18:41:38,101.2,698.89,57.3,22.77,21.6,47.1,0.0,0,1.67
2025-06-05T18:47:08,102.06,702.63,57.24,22.78,21.6,46.8,0.0,0,1.67
2025-06-05T18:52:09,40.95,281.48,57.21,22.78,21.6,47.3,0.0,0,1.19
2025-06-05T18:57:09,61.21,420.55,57.2,22.78,21.5,47.7,0.0,0,1.19
2025-06-05T19:02:37,101.85,699.01,57.18,22.77,21.2,48.7,0.0,0,1.19
2025-06-05T19:07:37,102.95,704.24,57.15,22.77,20.9,49.3,0.0,0,1.19
2025-06-05T19:13:08,103.92,708.74,57.32,22.75,21.0,49.4,0.0,0,1.19
2025-06-05T19:18:38,107.08,725.75,57.29,22.72,20.9,49.0,0.0,0,1.19
2025-06-05T19:24:09,9.95,67.14,56.67,22.68,20.8,48.5,0.0,0,0.73
2025-06-05T19:29:39,120.1,799.62,55.89,22.64,20.7,49.5,0.0,0,0.73
2025-06-05T19:35:09,110.15,740.91,55.54,22.57,20.6,49.5,0.0,0,0.73
2025-06-05T19:40:39,101.33,689.82,55.41,22.5,20.5,49.7,0.0,0,0.73
2025-06-05T19:46:09,90.02,649.18,55.25,22.43,20.4,49.7,0.0,0,0.73
2025-06-05T19:51:37,47.32,349.87,55.24,22.36,20.4,49.7,0.0,0,0.4
2025-06-05T19:56:38,34.67,300.7,55.16,22.31,20.1,50.8,0.0,0,0.4
2025-06-05T20:02:08,71.98,607.24,55.03,22.25,19.9,51.7,0.0,0,0.4
2025-06-05T20:07:09,68.37,598.78,54.99,22.21,19.8,54.8,0.0,0,0.4
2025-06-05T20:12:37,10.87,422.76,52.97,21.86,20.1,55.5,0.0,0,0.4
2025-06-05T20:17:38,0.08,42.58,52.46,21.49,20.2,55.5,0.0,0,0.4
2025-06-05T20:22:39,4.47,140.26,52.56,21.25,20.1,52.8,0.0,0,0.22
2025-06-05T20:27:39,7.38,149.59,52.87,21.17,20.0,52.8,0.0,0,0.22
2025-06-05T20:33:07,14.05,236.65,53.38,21.1,20.0,53.6,0.0,0,0.22
2025-06-05T20:38:08,10.64,160.94,53.52,20.96,19.9,53.6,0.0,0,0.22
2025-06-05T20:43:39,23.59,382.77,53.67,20.87,19.9,53.6,0.0,0,0.22
2025-06-05T20:53:10,0.0,0.0,54.37,20.69,19.6,54.7,0.0,0,0.11
2025-06-05T20:58:11,0.0,400.0,54.51,20.64,19.5,54.7,0.0,0,0.11
2025-06-05T21:03:12,0.0,400.0,54.58,20.63,19.5,55.4,0.0,0,0.11
2025-06-05T21:08:41,0.44,400.0,54.68,20.57,19.5,55.4,0.0,0,0.11
2025-06-05T21:13:41,15.56,436.36,54.77,20.53,19.3,55.6,0.0,0,0.11
2025-06-05T21:19:11,27.57,523.1,54.62,20.55,19.3,55.8,0.0,0,0.04
2025-06-05T21:24:40,31.54,558.57,54.64,20.54,19.3,55.8,0.0,0,0.04
2025-06-05T21:30:11,33.56,576.49,54.67,20.5,19.1,55.8,0.0,0,0.04
2025-06-05T21:35:11,34.59,585.42,54.75,20.51,19.0,55.8,0.0,0,0.04
2025-06-05T21:40:40,36.15,599.1,54.82,20.5,18.9,55.8,0.0,0,0.04
2025-06-05T21:46:13,35.19,590.27,54.95,20.43,18.8,57.2,0.0,0,0.04
2025-06-05T21:51:40,38.83,622.16,55.1,20.41,18.8,57.4,0.0,0,0
2025-06-05T21:57:11,38.32,617.28,55.29,20.36,18.8,57.4,0.0,0,0
2025-06-05T22:02:41,7.27,114.86,55.63,20.3,18.8,57.4,0.0,0,0
2025-06-05T22:08:11,41.13,634.81,56.32,20.27,18.7,58.9,0.0,0,0
2025-06-05T22:13:41,47.49,745.19,56.5,20.27,18.6,60.1,0.0,0,0
2025-06-05T22:19:10,38.94,607.92,56.56,20.28,18.5,60.1,0.0,0,0
2025-06-05T22:24:10,10.33,166.2,56.69,20.25,18.5,60.1,0.0,0,0
2025-06-05T22:29:10,46.79,726.11,56.96,20.19,18.5,60.2,0.0,0,0
2025-06-05T22:34:12,50.26,798.13,57.21,20.17,18.5,60.2,0.0,0,0
2025-06-05T22:39:12,10.58,170.96,57.98,20.07,18.5,60.2,0.0,0,0
2025-06-06T00:09:11,27.38,490.56,68.61,19.03,16.8,79.9,0.0,0,0
2025-06-06T00:15:27,0.0,0.0,69.13,18.98,16.8,79.9,0.0,0,0
2025-06-06T00:20:27,3.87,409.24,68.23,19.11,16.7,79.9,0.0,0,0
2025-06-06T00:25:56,25.54,503.54,66.77,19.47,16.6,79.9,0.0,0,0
2025-06-06T00:31:26,31.54,541.08,65.33,19.76,16.6,83.8,0.0,0,0
2025-06-06T00:36:56,35.04,562.92,64.48,19.99,16.6,84.3,0.0,0,0
2025-06-06T00:41:56,38.29,583.09,64.09,20.17,16.6,84.1,0.0,0,0
2025-06-06T00:47:26,40.75,598.19,63.26,20.29,16.6,84.4,0.0,0,0
2025-06-06T00:52:57,43.63,615.78,62.78,20.39,16.5,85.8,0.0,0,0
2025-06-06T00:58:25,45.63,627.84,62.3,20.49,16.5,85.6,0.0,0,0
2025-06-06T01:03:55,48.04,642.41,62.0,20.57,16.4,85.6,0.0,0,0
2025-06-06T01:08:56,49.65,651.94,61.82,20.64,16.4,85.6,0.0,0,0
2025-06-06T01:13:56,49.6,651.26,61.76,20.71,16.4,86.4,0.0,0,0
2025-06-06T01:19:25,55.4,719.34,61.91,20.76,16.4,86.4,0.0,0,0
2025-06-06T01:24:25,47.38,636.86,61.71,20.82,16.4,85.2,0.0,0,0
2025-06-06T01:29:56,44.81,620.82,61.56,20.86,16.3,85.2,0.0,0,0
2025-06-06T01:35:26,43.95,615.23,61.39,20.9,16.3,85.2,0.0,0,0
2025-06-06T01:40:55,43.56,612.53,61.2,20.93,16.3,85.4,0.0,0,0
2025-06-06T01:45:55,44.7,619.09,61.16,20.98,16.3,85.4,0.0,0,0
2025-06-06T01:50:56,44.73,618.99,61.01,21.01,16.3,85.6,0.0,0,0
2025-06-06T01:55:56,45.04,620.5,60.98,21.03,16.2,86.2,0.0,0,0
2025-06-06T02:01:26,45.18,621.06,60.91,21.06,16.2,86.2,0.0,0,0
2025-06-06T02:06:55,45.07,620.06,60.87,21.08,16.2,86.3,0.0,0,0
2025-06-06T02:11:55,31.73,434.93,60.82,21.1,16.2,86.3,0.0,0,0
2025-06-06T02:16:56,13.66,186.71,60.82,21.12,16.1,86.3,0.0,0,0
2025-06-06T02:22:26,45.56,622.32,60.74,21.14,16.1,86.3,0.0,0,0
2025-06-06T02:27:55,45.34,620.64,60.69,21.16,16.1,86.2,0.0,0,0
2025-06-06T02:33:25,45.45,620.96,60.62,21.17,16.2,86.2,0.0,0,0
2025-06-06T02:38:26,45.54,621.15,60.63,21.18,16.2,86.2,0.0,0,0
2025-06-06T02:43:26,46.0,623.57,60.55,21.2,16.2,86.2,0.0,0,0
2025-06-06T02:48:56,46.32,625.08,60.51,21.21,16.2,85.6,0.0,0,0
2025-06-06T02:54:25,45.43,619.53,60.54,21.23,16.2,85.8,0.0,0,0
2025-06-06T02:59:25,45.34,618.66,60.58,21.23,16.2,85.6,0.0,0,0
2025-06-06T03:04:56,44.02,610.61,60.53,21.25,16.2,85.6,0.0,0,0
2025-06-06T03:10:26,43.95,609.9,60.45,21.26,16.3,85.6,0.0,0,0
2025-06-06T03:15:55,43.76,608.5,60.48,21.27,16.3,85.1,0.0,0,0
2025-06-06T03:20:59,44.38,611.74,60.32,21.29,16.3,85.1,0.0,0,0
2025-06-06T03:26:26,45.55,618.18,60.36,21.29,16.3,85.3,0.0,0,0
2025-06-06T03:31:57,47.03,626.33,60.34,21.3,16.2,85.7,0.0,0,0
2025-06-06T03:37:25,51.15,653.63,60.21,21.32,16.2,85.7,0.0,0,0
2025-06-06T03:42:25,32.58,406.85,60.31,21.32,16.3,85.8,0.0,0,0
2025-06-06T03:47:56,24.03,301.64,60.3,21.33,16.2,85.8,0.0,0,0
2025-06-06T03:52:56,49.55,640.78,60.36,21.34,16.3,85.8,0.0,0,0
2025-06-06T03:58:25,52.96,663.1,60.37,21.34,16.3,85.7,0.0,0,0
2025-06-06T04:03:55,59.73,741.69,60.38,21.35,16.3,85.6,0.0,0,0
2025-06-06T04:09:26,63.24,788.89,60.41,21.35,16.2,85.6,0.0,0,0
2025-06-06T04:14:26,13.14,164.61,60.58,21.36,16.3,85.3,0.0,0,0
2025-06-06T04:19:56,51.25,637.27,60.61,21.36,16.2,85.3,0.0,0,0
2025-06-06T04:25:25,66.19,827.3,60.6,21.37,16.2,85.6,0.0,0,0
2025-06-06T04:30:27,76.79,973.87,60.63,21.37,16.1,85.6,0.0,0,0
2025-06-06T04:35:55,82.23,1047.74,60.72,21.37,16.1,86.2,0.0,0,0
2025-06-06T04:40:56,63.84,799.79,60.59,21.39,16.1,86.2,0.0,0,0
2025-06-06T04:46:26,12.83,160.51,60.65,21.39,16.0,86.4,0.0,0,0
2025-06-06T04:51:27,71.51,894.69,60.81,21.4,16.0,86.4,0.0,0,0
2025-06-06T04:56:55,80.86,1022.24,60.79,21.4,16.0,85.7,0.0,0,0
2025-06-06T05:01:56,70.36,875.34,60.88,21.41,16.0,85.6,0.0,0,0
2025-06-06T05:06:56,71.75,892.99,60.89,21.42,16.0,84.9,0.0,0,0
2025-06-06T05:11:56,69.68,862.75,60.89,21.42,15.9,84.3,0.0,0,0
2025-06-06T05:17:25,72.6,901.09,60.88,21.43,15.8,84.3,0.0,0,0
2025-06-06T05:22:27,75.04,932.6,60.87,21.43,15.8,84.3,0.0,0,0
2025-06-06T05:27:57,72.35,894.2,60.83,21.43,15.6,84.1,0.0,0,0
2025-06-06T05:33:26,71.61,882.23,60.84,21.44,15.4,84.1,0.0,0,0
2025-06-06T05:38:55,70.32,863.03,60.81,21.44,15.3,84.1,0.0,0,0
2025-06-06T05:43:55,67.2,819.17,60.87,21.44,15.3,84.1,0.0,0,0.03
2025-06-06T05:48:59,70.98,868.55,60.93,21.44,15.2,84.1,0.0,0,0.03
2025-06-06T05:54:26,59.04,708.43,60.89,21.46,15.2,82.0,0.0,0,0.03
2025-06-06T05:59:55,64.84,783.06,60.9,21.47,15.3,82.0,0.0,0,0.03
2025-06-06T06:04:56,61.3,734.33,60.86,21.47,15.4,80.9,0.0,0,0.03
2025-06-06T06:10:25,62.06,743.16,60.85,21.47,15.4,80.5,0.0,0,0.03
2025-06-06T06:15:25,0.0,0.0,60.92,21.47,15.4,79.0,0.0,0,0.09
2025-06-06T06:20:26,57.88,697.54,60.99,21.47,15.5,79.2,0.0,0,0.09
2025-06-06T06:25:56,60.41,718.63,60.98,21.47,15.5,79.2,0.0,0,0.09
2025-06-06T06:31:25,63.69,760.57,60.94,21.48,15.4,78.7,0.0,0,0.09
2025-06-06T06:36:25,67.28,806.41,60.97,21.47,15.4,78.7,0.0,0,0.09
2025-06-06T06:41:26,51.22,610.26,60.94,21.47,15.5,78.6,0.0,0,0.18
2025-06-06T06:46:55,15.66,185.47,60.99,21.48,15.5,78.5,0.0,0,0.18
2025-06-06T06:51:55,58.96,694.5,61.0,21.49,15.6,78.5,0.0,0,0.18
2025-06-06T06:57:25,62.1,734.89,60.95,21.48,15.8,77.8,0.0,0,0.18
2025-06-06T07:02:56,59.15,700.69,60.96,21.49,15.9,77.1,0.0,0,0.18
2025-06-06T07:08:26,63.26,750.58,61.07,21.49,16.7,77.1,0.0,0,0.18
2025-06-06T07:13:26,25.25,297.51,61.06,21.48,16.4,77.1,0.0,0,0.4
2025-06-06T07:18:55,40.09,471.85,61.03,21.49,16.1,77.1,0.0,0,0.4
2025-06-06T07:23:56,59.5,701.05,61.04,21.48,15.8,77.1,0.0,0,0.4
2025-06-06T07:29:26,59.94,701.2,61.08,21.49,15.8,75.6,0.0,0,0.4
2025-06-06T07:34:57,64.98,763.19,61.13,21.49,16.2,74.7,0.0,0,0.4
2025-06-06T07:40:25,63.91,747.94,61.14,21.5,18.9,68.0,1.0,23,0.4
2025-06-06T07:45:25,0.0,0.0,61.24,21.5,22.7,55.0,0.0,0,0.65
2025-06-06T07:50:56,56.16,663.52,61.36,21.5,24.1,55.0,0.0,0,0.65
2025-06-06T07:55:56,58.24,680.76,61.36,21.52,22.5,51.7,0.0,0,0.65
2025-06-06T08:01:25,60.2,701.78,61.51,21.52,19.1,59.5,0.0,0,0.65
2025-06-06T08:06:55,60.76,703.1,61.45,21.53,18.8,61.4,0.0,0,0.65
2025-06-06T08:11:56,58.34,676.75,61.61,21.53,19.3,60.4,0.0,0,1.09
2025-06-06T08:16:56,56.98,666.26,61.68,21.54,20.2,57.5,1.0,46,1.09
2025-06-06T08:22:27,52.7,639.1,61.78,21.54,22.0,53.7,1.0,25,1.09
2025-06-06T08:27:55,55.5,656.08,61.74,21.55,23.9,53.7,1.0,25,1.09
2025-06-06T08:33:25,55.08,653.26,61.74,21.56,26.3,41.8,2.0,78,1.09
2025-06-06T08:38:26,58.25,674.5,61.93,21.56,28.0,37.9,2.0,80,1.09
2025-06-06T08:43:26,53.75,642.79,61.88,21.56,26.7,39.5,0.0,0,1.54
2025-06-06T08:48:55,53.2,639.69,61.84,21.56,27.6,38.0,0.0,19,1.54
2025-06-06T08:53:57,55.33,652.1,61.83,21.56,29.4,34.7,2.0,90,1.54
2025-06-06T08:59:26,52.69,636.42,61.91,21.56,31.2,31.8,4.0,188,1.54
2025-06-06T09:04:26,51.2,628.72,61.85,21.57,33.1,28.9,4.0,178,1.54
2025-06-06T09:09:56,49.83,621.66,62.07,21.58,32.4,28.9,0.0,10,1.54
2025-06-06T09:14:56,4.77,61.09,62.01,21.58,32.8,28.3,0.0,0,2.22
2025-06-06T09:20:25,46.01,568.3,62.07,21.59,29.5,32.7,0.0,2,2.22
2025-06-06T09:25:26,43.04,587.92,61.41,21.57,27.2,36.6,0.0,0,2.22
2025-06-06T09:30:55,25.2,500.96,58.45,21.19,26.3,38.7,2.0,74,2.22
2025-06-06T09:36:26,26.88,510.98,57.69,20.83,24.3,42.6,3.0,146,2.22
2025-06-06T09:41:55,20.15,375.15,57.44,20.66,25.1,42.6,3.0,146,3.04
2025-06-06T09:47:26,9.71,185.44,57.61,20.59,27.0,37.1,0.0,1,3.04
2025-06-06T09:52:56,25.54,503.32,57.46,20.56,25.7,37.1,0.0,1,3.04
2025-06-06T09:58:25,36.18,569.65,57.34,20.57,25.5,40.7,0.0,0,3.04
2025-06-06T10:03:26,54.28,714.67,58.09,20.71,24.9,40.5,0.0,12,3.04
2025-06-06T10:08:56,63.67,849.51,58.7,20.85,24.5,41.5,0.0,0,3.04
2025-06-06T10:14:26,65.6,877.67,58.75,20.97,24.0,41.5,0.0,0,3.76
2025-06-06T10:19:26,66.25,885.91,58.78,21.05,23.5,43.5,0.0,0,3.76
2025-06-06T10:24:27,67.34,901.08,58.78,21.12,23.3,43.5,0.0,0,3.76
2025-06-06T10:29:55,70.21,943.2,58.77,21.17,23.8,43.5,0.0,0,3.76
2025-06-06T10:35:25,81.54,1114.49,58.73,21.22,23.7,42.8,1.0,40,3.76
2025-06-06T10:40:56,70.47,955.23,58.73,21.26,24.1,42.8,1.0,40,4.75
2025-06-06T10:46:25,12.92,173.03,58.63,21.32,28.9,33.2,2.0,51,4.75
2025-06-06T10:51:26,70.47,941.36,58.64,21.35,30.4,33.2,2.0,51,4.75
2025-06-06T10:56:55,70.44,939.0,58.59,21.37,26.7,34.9,1.0,43,4.75
2025-06-06T11:01:56,69.9,928.95,58.57,21.39,24.4,34.9,1.0,43,4.75
2025-06-06T11:07:26,69.18,916.24,58.58,21.41,23.5,34.9,1.0,43,4.75
2025-06-06T11:12:56,69.48,918.86,58.6,21.43,23.3,42.7,0.0,0,5.57
2025-06-06T11:18:25,70.02,925.15,58.62,21.44,24.1,42.2,0.0,16,5.57
2025-06-06T11:23:26,67.86,891.01,58.61,21.45,24.3,42.2,0.0,16,5.57
2025-06-06T11:28:56,67.52,884.23,58.58,21.46,24.1,40.3,0.0,0,5.57
2025-06-06T11:34:26,67.64,884.11,58.6,21.47,24.0,40.3,0.0,0,5.57
2025-06-06T11:39:28,68.0,887.69,58.73,21.49,23.7,41.1,1.0,45,5.57
2025-06-06T11:44:56,64.5,834.26,58.71,21.54,24.0,41.1,1.0,45,6.4
2025-06-06T11:50:27,67.39,875.09,58.61,21.55,24.0,41.1,1.0,45,6.4
2025-06-06T11:55:56,68.79,893.97,58.55,21.56,24.2,38.8,0.0,19,6.4
2025-06-06T12:01:25,67.15,868.08,58.52,21.58,23.6,40.0,1.0,48,6.4
2025-06-06T12:06:25,64.95,834.17,58.43,21.63,23.9,39.5,2.0,51,6.4
2025-06-06T12:11:25,64.22,821.98,58.48,21.63,24.1,39.5,2.0,51,7.02
2025-06-06T12:16:26,63.67,812.36,58.52,21.65,24.2,39.4,2.0,55,7.02
2025-06-06T12:21:27,62.82,798.68,58.51,21.68,23.9,40.7,1.0,48,7.02
2025-06-06T12:26:56,62.28,789.3,58.46,21.71,24.2,40.7,1.0,48,7.02
2025-06-06T12:32:27,64.1,814.06,58.39,21.74,24.5,40.7,1.0,48,7.02
2025-06-06T12:37:55,59.18,761.69,61.11,21.62,24.8,37.6,0.0,0,7.02
2025-06-06T12:42:56,14.85,191.48,62.18,21.54,24.7,37.2,1.0,36,7.42
2025-06-06T12:47:57,75.09,968.55,61.6,21.56,24.5,37.2,1.0,36,7.42
2025-06-06T12:53:26,77.65,1003.18,61.47,21.6,24.5,38.5,0.0,16,7.42
2025-06-06T12:58:26,75.27,967.26,61.09,21.63,25.0,38.5,0.0,16,7.42
2025-06-06T13:03:26,72.9,931.57,61.09,21.63,25.3,38.3,2.0,57,7.42
2025-06-06T13:08:57,73.56,939.13,61.06,21.63,25.2,37.9,1.0,42,7.42
2025-06-06T13:14:26,74.03,943.86,61.11,21.64,25.4,37.9,1.0,42,7.82
2025-06-06T13:19:26,73.88,939.87,61.25,21.65,25.3,37.9,1.0,42,7.82
2025-06-06T13:24:56,74.53,947.18,61.57,21.65,25.3,37.9,1.0,42,7.82
2025-06-06T13:29:57,72.46,916.21,61.43,21.66,25.3,37.9,1.0,42,7.82
2025-06-06T13:35:27,74.74,946.42,61.84,21.67,26.0,35.3,1.0,44,7.82
2025-06-06T13:40:56,75.54,955.54,61.91,21.67,25.3,37.0,1.0,22,7.82
2025-06-06T13:46:25,74.51,939.33,62.04,21.68,25.4,36.7,1.0,35,7.82
2025-06-06T13:51:25,73.61,924.95,62.04,21.69,25.6,36.5,1.0,43,7.82
2025-06-06T13:56:56,74.99,942.26,62.36,21.68,25.8,36.5,1.0,43,7.82
2025-06-06T14:02:25,6.65,83.29,62.19,21.69,25.8,36.5,1.0,43,7.82
2025-06-06T14:07:27,13.71,170.4,62.11,21.71,25.7,36.6,1.0,22,7.82
2025-06-06T14:12:56,25.2,313.46,61.87,21.75,25.0,38.0,0.0,16,7.61
2025-06-06T14:17:57,34.02,421.94,62.11,21.73,24.7,38.2,1.0,23,7.61
2025-06-06T14:23:26,66.85,826.17,62.34,21.73,24.0,36.7,1.0,30,7.61
2025-06-06T14:28:57,65.42,804.87,61.93,21.79,24.4,37.2,0.0,14,7.61
2025-06-06T14:34:26,65.48,803.98,61.77,21.8,24.3,36.5,0.0,14,7.61
2025-06-06T14:39:26,51.72,633.01,61.67,21.84,24.0,36.5,0.0,14,7.61
2025-06-06T14:44:27,12.37,150.55,61.85,21.85,24.0,39.2,0.0,12,7.22
2025-06-06T14:49:55,47.19,620.83,59.02,21.83,24.0,39.2,0.0,10,7.22
2025-06-06T14:54:57,14.37,223.77,57.79,21.71,24.0,39.2,0.0,10,7.22
2025-06-06T15:00:25,17.88,295.79,57.58,21.65,23.8,39.2,0.0,10,7.22
2025-06-06T15:05:26,28.92,521.53,56.37,21.59,24.0,39.2,0.0,10,7.22
